gene	individual	TPM	tissue	sex	path
_scaffold_1_003604.1	indv_1	62.2641562828413	flowers	male	rddm
_scaffold_1_003603.1	indv_1	24.9284282009913	flowers	male	rddm
_scaffold_1_000587.1	indv_1	12.9710822601115	flowers	male	rddm
_scaffold_1_000590.1	indv_1	77.0387018414816	flowers	male	rddm
_scaffold_1_003596.1	indv_1	89.6505603283514	flowers	male	rddm
_scaffold_1_003590.1	indv_1	93.3607276426503	flowers	male	rddm
_scaffold_1_000593.1	indv_1	78.2349997372427	flowers	male	rddm
_scaffold_1_000594.1	indv_1	82.0039261856863	flowers	male	rddm
_scaffold_1_000595.1	indv_1	87.6727360317766	flowers	male	rddm
_scaffold_1_000596.1	indv_1	145.511654734668	flowers	male	rddm
_scaffold_1_000597.1	indv_1	143.068809241548	flowers	male	rddm
_scaffold_1_000598.1	indv_1	97.4166810382607	flowers	male	rddm
_scaffold_1_003585.1	indv_1	37.312027981434	flowers	male	rddm
_scaffold_1_003582.1	indv_1	32.600653413747	flowers	male	rddm
_scaffold_1_003579.1	indv_1	221.88513681267	flowers	male	rddm
_scaffold_1_003575.1	indv_1	51.7532269301439	flowers	male	rddm
_scaffold_1_000600.1	indv_1	29.212226956877	flowers	male	rddm
_scaffold_1_003574.1	indv_1	33.7208042681725	flowers	male	rddm
_scaffold_1_000601.1	indv_1	133.610191361171	flowers	male	rddm
_scaffold_1_003573.1	indv_1	32.9899602240538	flowers	male	rddm
_scaffold_1_003572.1	indv_1	147.230291824255	flowers	male	rddm
_scaffold_1_000606.1	indv_1	122.431876327203	flowers	male	rddm
_scaffold_1_000607.1	indv_1	115.973865186293	flowers	male	rddm
_scaffold_1_000608.1	indv_1	131.622550669898	flowers	male	rddm
_scaffold_1_000609.1	indv_1	107.083307664144	flowers	male	rddm
_scaffold_1_003571.1	indv_1	76.1278994551784	flowers	male	rddm
_scaffold_1_000611.1	indv_1	61.9124982573236	flowers	male	rddm
_scaffold_1_000612.1	indv_1	85.8050355067158	flowers	male	rddm
_scaffold_1_000613.1	indv_1	30.6423600582972	flowers	male	rddm
_scaffold_1_000614.1	indv_1	71.5404172867165	flowers	male	rddm
_scaffold_1_003569.1	indv_1	43.7112153498775	flowers	male	rddm
_scaffold_1_000615.1	indv_1	70.9842748957531	flowers	male	rddm
_scaffold_1_000616.1	indv_1	16.3205867455922	flowers	male	rddm
_scaffold_1_003568.1	indv_1	22.8933477035757	flowers	male	rddm
_scaffold_1_003567.1	indv_1	117.699646530093	flowers	male	rddm
_scaffold_1_003566.1	indv_1	127.050993508844	flowers	male	rddm
_scaffold_1_000617.1	indv_1	74.7416588247124	flowers	male	rddm
_scaffold_1_003565.1	indv_1	70.6146041961133	flowers	male	rddm
_scaffold_1_003564.1	indv_1	108.680519491681	flowers	male	rddm
_scaffold_1_003563.1	indv_1	190.48255723495	flowers	male	rddm
_scaffold_1_003562.1	indv_1	85.1674967649785	flowers	male	rddm
_scaffold_1_003561.1	indv_1	13.5605140368486	flowers	male	rddm
_scaffold_1_003559.1	indv_1	37.2733946950585	flowers	male	rddm
_scaffold_1_003557.1	indv_1	161.837743503792	flowers	male	rddm
_scaffold_1_003555.1	indv_1	90.2421231497881	flowers	male	rddm
_scaffold_1_003553.1	indv_1	58.8162267912511	flowers	male	rddm
_scaffold_1_000619.1	indv_1	22.0377377388966	flowers	male	rddm
_scaffold_1_000620.1	indv_1	112.006983887461	flowers	male	rddm
_scaffold_1_003548.1	indv_1	86.2119086993188	flowers	male	rddm
_scaffold_1_000621.1	indv_1	23.7617504559611	flowers	male	rddm
_scaffold_1_000624.1	indv_1	105.205436200154	flowers	male	rddm
_scaffold_1_003544.1	indv_1	123.452141963263	flowers	male	rddm
_scaffold_1_000626.1	indv_1	103.68059913819	flowers	male	rddm
_scaffold_1_003543.1	indv_1	149.604372547936	flowers	male	rddm
_scaffold_1_003542.1	indv_1	57.3212782335487	flowers	male	rddm
_scaffold_1_003541.1	indv_1	55.7234264040909	flowers	male	rddm
_scaffold_1_000630.1	indv_1	3.72891694820181	flowers	male	rddm
_scaffold_1_000631.1	indv_1	2.59359966256629	flowers	male	rddm
_scaffold_1_000645.1	indv_1	69.6595158413397	flowers	male	rddm
_scaffold_1_000646.1	indv_1	88.8432359107348	flowers	male	rddm
_scaffold_1_003538.1	indv_1	320.188417760767	flowers	male	rddm
_scaffold_1_000649.1	indv_1	119.83019895525	flowers	male	rddm
_scaffold_1_003537.1	indv_1	157.41241242069	flowers	male	rddm
_scaffold_1_003536.1	indv_1	35.7997005463088	flowers	male	rddm
_scaffold_1_000658.1	indv_1	55.3484695517951	flowers	male	rddm
_scaffold_1_000661.1	indv_1	13.958643865328	flowers	male	rddm
_scaffold_1_003534.1	indv_1	14.0034405401204	flowers	male	rddm
_scaffold_1_000663.1	indv_1	35.026867929372	flowers	male	rddm
_scaffold_1_003533.1	indv_1	54.9662179650385	flowers	male	rddm
_scaffold_1_000667.1	indv_1	98.4725025818711	flowers	male	rddm
_scaffold_1_003523.1	indv_1	17.8684360045107	flowers	male	rddm
_scaffold_1_003520.1	indv_1	11.9350986660326	flowers	male	rddm
_scaffold_1_000681.1	indv_1	45.8462910620063	flowers	male	rddm
_scaffold_1_000688.1	indv_1	13.2008231010222	flowers	male	rddm
_scaffold_1_000692.1	indv_1	1.89584292331488	flowers	male	rddm
_scaffold_1_000696.1	indv_1	0	flowers	male	rddm
_scaffold_1_003510.1	indv_1	37.162694536111	flowers	male	rddm
_scaffold_1_000697.1	indv_1	8.67834541030533	flowers	male	rddm
_scaffold_1_000699.1	indv_1	5.44889119917772	flowers	male	rddm
_scaffold_1_003508.1	indv_1	54.8986273158125	flowers	male	rddm
_scaffold_1_003507.1	indv_1	60.8423763362253	flowers	male	rddm
_scaffold_1_000701.1	indv_1	64.0180761781326	flowers	male	rddm
_scaffold_1_003504.1	indv_1	48.153324586959	flowers	male	rddm
_scaffold_1_003503.1	indv_1	60.6986203763035	flowers	male	rddm
_scaffold_1_000716.1	indv_1	6.24781224556346	flowers	male	rddm
_scaffold_1_000718.1	indv_1	2.60474693905296	flowers	male	rddm
_scaffold_1_000719.1	indv_1	62.1146763139259	flowers	male	rddm
_scaffold_1_003502.1	indv_1	103.226216606645	flowers	male	rddm
_scaffold_1_000720.1	indv_1	6.49712935125301	flowers	male	rddm
_scaffold_1_000723.1	indv_1	10.3301895651078	flowers	male	rddm
_scaffold_1_003497.1	indv_1	24.9646247823438	flowers	male	rddm
_scaffold_1_003489.1	indv_1	17.1385391685056	flowers	male	rddm
_scaffold_1_003485.1	indv_1	51.1344383472834	flowers	male	rddm
_scaffold_1_003478.1	indv_1	128.36487161777	flowers	male	rddm
_scaffold_1_000729.1	indv_1	59.7115374182447	flowers	male	rddm
_scaffold_1_000730.1	indv_1	134.445243031664	flowers	male	rddm
_scaffold_1_003469.1	indv_1	65.5394670405769	flowers	male	rddm
_scaffold_1_000744.1	indv_1	28.0789708642311	flowers	male	rddm
_scaffold_1_003462.1	indv_1	17.9616029320864	flowers	male	rddm
_scaffold_1_003461.1	indv_1	92.5342713486852	flowers	male	rddm
_scaffold_1_003460.1	indv_1	163.346122498267	flowers	male	rddm
_scaffold_1_000745.1	indv_1	75.1351196263714	flowers	male	rddm
_scaffold_1_003456.1	indv_1	10.3301895651078	flowers	male	rddm
_scaffold_1_000748.1	indv_1	70.3064475550632	flowers	male	rddm
_scaffold_1_000749.1	indv_1	35.0516407037353	flowers	male	rddm
_scaffold_1_003453.1	indv_1	29.2995368157085	flowers	male	rddm
_scaffold_1_003452.1	indv_1	10.7368899416868	flowers	male	rddm
_scaffold_1_003448.1	indv_1	102.104192513094	flowers	male	rddm
_scaffold_1_003445.1	indv_1	58.8862627840961	flowers	male	rddm
_scaffold_1_000772.1	indv_1	4.59119536227012	flowers	male	rddm
_scaffold_1_003444.1	indv_1	0	flowers	male	rddm
_scaffold_1_003443.1	indv_1	32.611898896125	flowers	male	rddm
_scaffold_1_000781.1	indv_1	19.9245300105092	flowers	male	rddm
_scaffold_1_000782.1	indv_1	21.7088162801071	flowers	male	rddm
_scaffold_1_000784.1	indv_1	349.371973762027	flowers	male	rddm
_scaffold_1_003442.1	indv_1	90.8273687171577	flowers	male	rddm
_scaffold_1_000785.1	indv_1	31.2225544583442	flowers	male	rddm
_scaffold_1_000790.1	indv_1	43.15142476564	flowers	male	rddm
_scaffold_1_000795.1	indv_1	27.7574559306712	flowers	male	rddm
_scaffold_1_000796.1	indv_1	27.1360203501338	flowers	male	rddm
_scaffold_1_000802.1	indv_1	16.9126824507811	flowers	male	rddm
_scaffold_1_003425.1	indv_1	104.424972670464	flowers	male	rddm
_scaffold_1_000804.1	indv_1	56.5021418202027	flowers	male	rddm
_scaffold_1_003422.1	indv_1	18.1207311972654	flowers	male	rddm
_scaffold_1_003421.1	indv_1	45.4528340864742	flowers	male	rddm
_scaffold_1_000811.1	indv_1	109.524901413191	flowers	male	rddm
_scaffold_1_000813.1	indv_1	63.9372598511269	flowers	male	rddm
_scaffold_1_000814.1	indv_1	126.239796890136	flowers	male	rddm
_scaffold_1_000819.1	indv_1	63.9261031386329	flowers	male	rddm
_scaffold_1_000820.1	indv_1	29.4368588885559	flowers	male	rddm
_scaffold_1_003403.1	indv_1	43.3400086640993	flowers	male	rddm
_scaffold_1_000821.1	indv_1	64.3807848250342	flowers	male	rddm
_scaffold_1_003400.1	indv_1	118.598392919698	flowers	male	rddm
_scaffold_1_000822.1	indv_1	25.1879685113963	flowers	male	rddm
_scaffold_1_003393.1	indv_1	88.9236353371209	flowers	male	rddm
_scaffold_1_003392.1	indv_1	49.1381990124045	flowers	male	rddm
_scaffold_1_000824.1	indv_1	133.353356204118	flowers	male	rddm
_scaffold_1_003388.1	indv_1	45.3458862415648	flowers	male	rddm
_scaffold_1_000826.1	indv_1	109.360202313321	flowers	male	rddm
_scaffold_1_000827.1	indv_1	138.391121861767	flowers	male	rddm
_scaffold_1_003384.1	indv_1	99.9457006472193	flowers	male	rddm
_scaffold_1_003382.1	indv_1	80.0007622488802	flowers	male	rddm
_scaffold_1_000836.1	indv_1	21.6442067078448	flowers	male	rddm
_scaffold_1_003380.1	indv_1	42.7566147250792	flowers	male	rddm
_scaffold_1_003379.1	indv_1	26.4773790794995	flowers	male	rddm
_scaffold_1_003378.1	indv_1	8.63028495312801	flowers	male	rddm
_scaffold_1_003376.1	indv_1	6.34594542219535	flowers	male	rddm
_scaffold_1_000845.1	indv_1	0	flowers	male	rddm
_scaffold_1_000846.1	indv_1	3.96967983287984	flowers	male	rddm
_scaffold_1_003373.1	indv_1	23.8527992290535	flowers	male	rddm
_scaffold_1_003372.1	indv_1	52.4541263785228	flowers	male	rddm
_scaffold_1_000847.1	indv_1	29.443131392048	flowers	male	rddm
_scaffold_1_003366.1	indv_1	64.6179224492686	flowers	male	rddm
_scaffold_1_003365.1	indv_1	4.88084124418515	flowers	male	rddm
_scaffold_1_003362.1	indv_1	21.9762656671005	flowers	male	rddm
_scaffold_1_003359.1	indv_1	28.8589422771265	flowers	male	rddm
_scaffold_1_003353.1	indv_1	7.42087087126109	flowers	male	rddm
_scaffold_1_000856.1	indv_1	42.712138530751	flowers	male	rddm
_scaffold_1_000858.1	indv_1	74.4707451134323	flowers	male	rddm
_scaffold_1_003352.1	indv_1	95.8806052371395	flowers	male	rddm
_scaffold_1_000859.1	indv_1	109.237474185725	flowers	male	rddm
_scaffold_1_003350.1	indv_1	128.544576786929	flowers	male	rddm
_scaffold_1_003343.1	indv_1	33.591009024646	flowers	male	rddm
_scaffold_1_000862.1	indv_1	54.465592913892	flowers	male	rddm
_scaffold_1_003341.1	indv_1	78.8579290174973	flowers	male	rddm
_scaffold_1_003340.1	indv_1	5.79016994732155	flowers	male	rddm
_scaffold_1_000866.1	indv_1	6.31289362312141	flowers	male	rddm
_scaffold_1_000867.1	indv_1	77.448918571202	flowers	male	rddm
_scaffold_1_003338.1	indv_1	56.5381164737415	flowers	male	rddm
_scaffold_1_003334.1	indv_1	10.2552727995268	flowers	male	rddm
_scaffold_1_003332.1	indv_1	26.8497754097316	flowers	male	rddm
_scaffold_1_003328.1	indv_1	40.4384644897457	flowers	male	rddm
_scaffold_1_003327.1	indv_1	25.5839828720962	flowers	male	rddm
_scaffold_1_000869.1	indv_1	23.9782212403432	flowers	male	rddm
_scaffold_1_003317.1	indv_1	20.4793745571098	flowers	male	rddm
_scaffold_1_000871.1	indv_1	151.926828351484	flowers	male	rddm
_scaffold_1_000872.1	indv_1	34.4899554043706	flowers	male	rddm
_scaffold_1_003310.1	indv_1	114.250567619638	flowers	male	rddm
_scaffold_1_003307.1	indv_1	9.09056681729483	flowers	male	rddm
_scaffold_1_003306.1	indv_1	20.7755428934832	flowers	male	rddm
_scaffold_1_003304.1	indv_1	37.5014077760612	flowers	male	rddm
_scaffold_1_000880.1	indv_1	17.3291186350338	flowers	male	rddm
_scaffold_1_000882.1	indv_1	85.1759961941965	flowers	male	rddm
_scaffold_1_003298.1	indv_1	16.2150578680844	flowers	male	rddm
_scaffold_1_000890.1	indv_1	43.9112682849802	flowers	male	rddm
_scaffold_1_000891.1	indv_1	49.3605438043158	flowers	male	rddm
_scaffold_1_000892.1	indv_1	59.1516797836662	flowers	male	rddm
_scaffold_1_003294.1	indv_1	57.0299047509086	flowers	male	rddm
_scaffold_1_003289.1	indv_1	47.2529463275227	flowers	male	rddm
_scaffold_1_003288.1	indv_1	9.90797473274641	flowers	male	rddm
_scaffold_1_003287.1	indv_1	106.798267503883	flowers	male	rddm
_scaffold_1_003286.1	indv_1	154.013735334334	flowers	male	rddm
_scaffold_1_000898.1	indv_1	44.7641547821337	flowers	male	rddm
_scaffold_1_003282.1	indv_1	12.8036152356265	flowers	male	rddm
_scaffold_1_003280.1	indv_1	20.8339957615619	flowers	male	rddm
_chr9_000892.1_5	indv_1	3.49637185280571	flowers	male	rddm
_scaffold_1_000909.1	indv_1	110.822321176912	flowers	male	rddm
_scaffold_1_003276.1	indv_1	42.578767294121	flowers	male	rddm
_scaffold_1_000912.1	indv_1	54.0461760837981	flowers	male	rddm
_scaffold_1_000913.1	indv_1	28.6567780580222	flowers	male	rddm
_scaffold_1_003275.1	indv_1	60.0803514774274	flowers	male	rddm
_scaffold_1_003264.1	indv_1	6.65975591010611	flowers	male	rddm
_scaffold_1_000915.1	indv_1	13.731974044252	flowers	male	rddm
_scaffold_1_000916.1	indv_1	29.562818918032	flowers	male	rddm
_scaffold_1_000917.1	indv_1	4.34955350109801	flowers	male	rddm
_scaffold_1_003263.1	indv_1	46.3213595785724	flowers	male	rddm
_scaffold_1_000921.1	indv_1	13.3032685131144	flowers	male	rddm
_scaffold_1_003262.1	indv_1	60.9973098130173	flowers	male	rddm
_scaffold_1_003261.1	indv_1	42.0002695552385	flowers	male	rddm
_scaffold_1_000924.1	indv_1	15.4451377963747	flowers	male	rddm
_scaffold_1_000925.1	indv_1	72.3136968088319	flowers	male	rddm
_scaffold_1_000928.1	indv_1	63.0141563471574	flowers	male	rddm
_scaffold_1_000929.1	indv_1	90.0091029615795	flowers	male	rddm
_scaffold_1_003259.1	indv_1	130.241661233292	flowers	male	rddm
_scaffold_1_003258.1	indv_1	66.1672824975866	flowers	male	rddm
_scaffold_1_000930.1	indv_1	77.8180817044694	flowers	male	rddm
_scaffold_1_000932.1	indv_1	38.6458879189346	flowers	male	rddm
_scaffold_1_003250.1	indv_1	75.4056233692659	flowers	male	rddm
_scaffold_1_000935.1	indv_1	9.03036438804122	flowers	male	rddm
_scaffold_1_003242.1	indv_1	46.6955379181673	flowers	male	rddm
_scaffold_1_000938.1	indv_1	75.5252630428649	flowers	male	rddm
_scaffold_1_000939.1	indv_1	40.2039810101491	flowers	male	rddm
_scaffold_1_003235.1	indv_1	27.5994438475744	flowers	male	rddm
_scaffold_1_003233.1	indv_1	43.0485280012954	flowers	male	rddm
_scaffold_1_003232.1	indv_1	73.838159235018	flowers	male	rddm
_scaffold_1_003230.1	indv_1	10.8221033539224	flowers	male	rddm
_scaffold_1_000959.1	indv_1	8.60306007945883	flowers	male	rddm
_scaffold_1_000967.1	indv_1	26.2227888960428	flowers	male	rddm
_scaffold_1_003217.1	indv_1	78.5398236053046	flowers	male	rddm
_scaffold_1_000972.1	indv_1	74.2456652408542	flowers	male	rddm
_scaffold_1_000973.1	indv_1	15.7242236839694	flowers	male	rddm
_scaffold_1_003215.1	indv_1	32.9920068746044	flowers	male	rddm
_scaffold_1_003214.1	indv_1	36.9911162453503	flowers	male	rddm
_scaffold_1_000975.1	indv_1	67.4656719076115	flowers	male	rddm
_scaffold_1_003209.1	indv_1	17.9419081920293	flowers	male	rddm
_scaffold_1_003208.1	indv_1	30.0583462867405	flowers	male	rddm
_scaffold_1_003207.1	indv_1	6.29104970055006	flowers	male	rddm
_scaffold_1_000977.1	indv_1	3.77201942626342	flowers	male	rddm
_scaffold_1_003204.1	indv_1	61.6011304172932	flowers	male	rddm
_scaffold_1_000981.1	indv_1	76.5905328638682	flowers	male	rddm
_scaffold_1_003203.1	indv_1	49.4145150330928	flowers	male	rddm
_scaffold_1_003200.1	indv_1	3.57193195178579	flowers	male	rddm
_scaffold_1_000983.1	indv_1	25.0907364383934	flowers	male	rddm
_scaffold_1_003199.1	indv_1	58.9768317005705	flowers	male	rddm
_scaffold_1_003197.1	indv_1	20.2626615988335	flowers	male	rddm
_scaffold_1_003195.1	indv_1	10.0309702811529	flowers	male	rddm
_scaffold_1_003193.1	indv_1	85.159156018832	flowers	male	rddm
_scaffold_1_000985.1	indv_1	89.250220534011	flowers	male	rddm
_scaffold_1_000987.1	indv_1	7.39070472950799	flowers	male	rddm
_scaffold_1_000995.1	indv_1	167.319128376296	flowers	male	rddm
_scaffold_1_000999.1	indv_1	0	flowers	male	rddm
_scaffold_1_001009.1	indv_1	13.0424201108965	flowers	male	rddm
_scaffold_1_001011.1	indv_1	12.8036152356265	flowers	male	rddm
_scaffold_1_001013.1	indv_1	149.191499922224	flowers	male	rddm
_scaffold_1_001015.1	indv_1	154.648683042311	flowers	male	rddm
_scaffold_1_001019.1	indv_1	106.1233571182	flowers	male	rddm
_scaffold_1_001020.1	indv_1	42.3661569381251	flowers	male	rddm
_scaffold_1_003183.1	indv_1	38.2337065918322	flowers	male	rddm
_scaffold_1_001021.1	indv_1	3.99585354606366	flowers	male	rddm
_scaffold_1_001023.1	indv_1	55.4926167160166	flowers	male	rddm
_scaffold_1_001024.1	indv_1	47.6740095305093	flowers	male	rddm
_scaffold_1_001025.1	indv_1	40.1476137041412	flowers	male	rddm
_scaffold_1_001029.1	indv_1	35.1137774058599	flowers	male	rddm
_scaffold_1_003163.1	indv_1	87.2694414460304	flowers	male	rddm
_scaffold_1_001031.1	indv_1	7.6231168279202	flowers	male	rddm
_scaffold_1_003161.1	indv_1	117.719570295904	flowers	male	rddm
_scaffold_1_003158.1	indv_1	79.4915035593046	flowers	male	rddm
_scaffold_1_003157.1	indv_1	85.5929992537501	flowers	male	rddm
_scaffold_1_001041.1	indv_1	30.4188851029171	flowers	male	rddm
_scaffold_1_002419.1_1	indv_1	47.6843685765078	flowers	male	rddm
_scaffold_1_003153.1	indv_1	151.881706038341	flowers	male	rddm
_scaffold_1_001044.1	indv_1	57.33866060843	flowers	male	rddm
_scaffold_1_001045.1	indv_1	88.1445147004055	flowers	male	rddm
_scaffold_1_001046.1	indv_1	113.391848249555	flowers	male	rddm
_scaffold_1_003152.1	indv_1	106.378973393876	flowers	male	rddm
_scaffold_1_003150.1	indv_1	105.107723696183	flowers	male	rddm
_scaffold_1_003149.1	indv_1	92.0078454886984	flowers	male	rddm
_scaffold_1_003145.1	indv_1	60.6037787819656	flowers	male	rddm
_scaffold_1_003144.1	indv_1	56.849562397242	flowers	male	rddm
_scaffold_1_001051.1	indv_1	6.8221889810843	flowers	male	rddm
_scaffold_1_001052.1	indv_1	25.1062835000087	flowers	male	rddm
_scaffold_1_001054.1	indv_1	40.5882169124129	flowers	male	rddm
_scaffold_1_003141.1	indv_1	21.1057936056596	flowers	male	rddm
_scaffold_1_001055.1	indv_1	125.223152321934	flowers	male	rddm
_scaffold_1_001056.1	indv_1	104.726076648722	flowers	male	rddm
_scaffold_1_001058.1	indv_1	132.818757082461	flowers	male	rddm
_scaffold_1_003134.1	indv_1	134.803082081558	flowers	male	rddm
_scaffold_1_003129.1	indv_1	90.1543816591223	flowers	male	rddm
_scaffold_1_003127.1	indv_1	0	flowers	male	rddm
_scaffold_1_003122.1	indv_1	8.11657751544181	flowers	male	rddm
_scaffold_1_004139.1_5	indv_1	6.32387256855293	flowers	male	rddm
_scaffold_1_003118.1	indv_1	124.146286074882	flowers	male	rddm
_scaffold_1_001069.1	indv_1	9.96226500525461	flowers	male	rddm
_scaffold_1_003104.1	indv_1	57.0999200515307	flowers	male	rddm
_scaffold_1_003103.1	indv_1	51.4321366753303	flowers	male	rddm
_scaffold_1_001074.1	indv_1	6.22641562828413	flowers	male	rddm
_scaffold_1_003100.1	indv_1	3.52347551057939	flowers	male	rddm
_scaffold_1_003098.1	indv_1	19.2158322967208	flowers	male	rddm
_scaffold_1_003097.1	indv_1	19.4599289666862	flowers	male	rddm
_scaffold_1_003096.1	indv_1	18.7595531913221	flowers	male	rddm
_scaffold_1_001077.1	indv_1	35.8656657435001	flowers	male	rddm
_scaffold_1_003095.1	indv_1	44.7665543615913	flowers	male	rddm
_scaffold_1_003094.1	indv_1	51.1912027858565	flowers	male	rddm
_scaffold_1_001079.1	indv_1	12.2638338175984	flowers	male	rddm
_scaffold_1_001080.1	indv_1	10.9855792354016	flowers	male	rddm
_scaffold_1_001081.1	indv_1	34.0896255648556	flowers	male	rddm
_scaffold_1_001087.1	indv_1	12.418807127452	flowers	male	rddm
_scaffold_1_001088.1	indv_1	27.9996924557336	flowers	male	rddm
_scaffold_1_001090.1	indv_1	12.340135951079	flowers	male	rddm
_scaffold_1_001091.1	indv_1	24.0809717014433	flowers	male	rddm
_scaffold_1_001092.1	indv_1	24.0809717014433	flowers	male	rddm
_scaffold_1_001093.1	indv_1	43.3823145293897	flowers	male	rddm
_scaffold_1_003082.1	indv_1	11.987560638191	flowers	male	rddm
_scaffold_1_001101.1	indv_1	26.7369612273377	flowers	male	rddm
_scaffold_1_003080.1	indv_1	127.768650423517	flowers	male	rddm
_scaffold_1_001104.1	indv_1	80.9764170363485	flowers	male	rddm
_scaffold_1_003071.1	indv_1	9.46934043468212	flowers	male	rddm
_scaffold_1_003070.1	indv_1	5.76264140557517	flowers	male	rddm
_scaffold_1_001114.1	indv_1	18.9782188252502	flowers	male	rddm
_scaffold_1_003065.1	indv_1	6.86080514512818	flowers	male	rddm
_scaffold_1_001116.1	indv_1	4.94052544418197	flowers	male	rddm
_scaffold_1_003062.1	indv_1	87.6755175272091	flowers	male	rddm
_scaffold_1_001121.1	indv_1	36.3111248398275	flowers	male	rddm
_scaffold_1_003057.1	indv_1	46.1450092248469	flowers	male	rddm
_scaffold_1_003056.1	indv_1	39.6901321997759	flowers	male	rddm
_scaffold_1_001124.1	indv_1	1.68421803006852	flowers	male	rddm
